-1.174	-0.053	8.688
-1.174	-0.010	8.655
-1.198	-0.019	8.803
-1.170	-0.062	8.741
-1.198	-0.144	8.698
-1.098	-0.096	8.841
-1.251	-0.105	8.774
-1.227	-0.010	8.736
-1.184	-0.129	8.803
-1.213	-0.062	8.636
-1.184	-0.072	8.750
-1.217	-0.096	8.837
-1.208	-0.072	8.712
-1.222	-0.129	8.746
-1.275	-0.081	8.659
-1.232	-0.139	8.650
-1.165	-0.072	8.655
-1.184	-0.043	8.755
-1.174	-0.062	8.669
-1.232	-0.072	8.889
-1.241	-0.038	8.789
-1.184	-0.182	8.717
-1.208	-0.167	8.683
-1.227	-0.191	8.822
-1.227	-0.048	8.832
-1.170	-0.043	8.774
-1.189	-0.077	8.765
-1.232	-0.096	8.803
-1.246	-0.072	8.736
-1.265	-0.029	8.770
-1.203	-0.096	8.669
-1.150	-0.072	8.765
-1.203	-0.062	8.726
-1.098	-0.062	8.717
-1.174	-0.067	8.655
-1.170	-0.081	8.736
-1.198	-0.182	8.679
-1.141	-0.115	8.717
-1.270	0.000	8.765
-1.146	-0.048	8.703
-1.170	-0.048	8.731
-1.184	-0.010	8.789
-1.069	0.000	8.722
-1.203	-0.062	8.679
-1.198	-0.081	8.770
-1.184	0.000	8.760
-1.083	-0.167	8.779
-1.227	-0.010	8.813
-1.213	-0.062	8.803
-1.194	-0.120	8.736
-1.131	-0.120	8.755
-1.194	0.000	8.774
-1.150	-0.115	8.645
-1.160	-0.053	8.717
-1.150	-0.077	8.655
-1.251	-0.038	8.693
-1.160	-0.081	8.726
-1.203	-0.110	8.621
-1.241	-0.110	8.688
-1.241	-0.086	8.750
-1.174	-0.024	8.837
-1.112	-0.033	8.813
-1.246	-0.072	8.707
-1.222	-0.048	8.631
-1.160	-0.067	8.774
-1.241	-0.105	8.659
-1.141	-0.038	8.741
-1.241	-0.053	8.875
-1.155	-0.096	8.841
-1.136	-0.115	8.717
-1.208	-0.086	8.731
-1.184	-0.129	8.664
-1.241	-0.144	8.712
-1.170	-0.100	8.707
-1.150	-0.153	8.741
-1.141	-0.067	8.669
-1.189	-0.096	8.722
-1.170	-0.086	8.631
-1.189	-0.038	8.798
-1.127	-0.115	8.731
-1.227	-0.072	8.789
-1.232	-0.033	8.693
-1.122	-0.033	8.621
-1.194	-0.033	8.717
-1.246	-0.129	8.726
-1.232	-0.019	8.793
-1.213	0.010	8.712
-1.222	-0.077	8.746
-1.203	-0.067	8.779
-1.170	-0.153	8.822
-1.328	-0.086	8.731
-1.189	-0.010	8.722
-1.198	-0.139	8.741
-1.246	-0.077	8.693
-1.217	-0.144	8.693
-1.256	-0.014	8.808
-1.194	-0.010	8.803
-1.184	-0.086	8.750
-1.208	-0.081	8.722
-1.194	-0.024	8.655
-1.232	-0.010	8.683
-1.270	0.000	8.765
-1.246	-0.053	8.741
-1.280	-0.033	8.674
-1.203	-0.043	8.712
-1.160	-0.100	8.832
-1.155	-0.134	8.703
-1.103	-0.086	8.760
-1.251	0.024	8.669
-1.275	-0.167	8.774
-1.165	-0.010	8.837
-1.203	-0.067	8.669
-1.246	-0.010	8.865
-1.083	-0.029	8.688
-1.217	-0.110	8.698
-1.208	-0.043	8.870
-1.222	-0.077	8.731
-1.232	-0.072	8.774
-1.184	-0.033	8.770
-1.165	-0.038	8.827
-1.174	-0.062	8.674
-1.165	-0.139	8.736
-1.203	-0.110	8.688
-1.232	-0.005	8.736
-1.208	-0.029	8.726
-1.208	-0.096	8.664
-1.198	-0.043	8.731
-1.198	-0.043	8.707
-1.217	-0.048	8.798
-1.184	-0.067	8.592
-1.217	-0.077	8.793
-1.280	-0.033	8.597
-1.174	-0.072	8.774
-1.308	0.053	8.592
-1.261	-0.029	8.803
-1.170	-0.038	8.693
-1.155	-0.038	8.712
-1.194	-0.077	8.612
-1.232	-0.053	8.813
-1.098	-0.053	8.698
-1.217	-0.019	8.659
-1.208	-0.086	8.650
-1.241	-0.072	8.645
-1.150	-0.024	8.765
-1.222	-0.048	8.774
-1.184	-0.072	8.746
-1.232	-0.100	8.736
-1.208	-0.086	8.813
-1.222	-0.158	8.765
-1.189	-0.086	8.741
-1.294	-0.053	8.726
-1.261	-0.110	8.679
-1.198	-0.100	8.765
-1.112	-0.033	8.746
-1.189	-0.120	8.770
-1.203	-0.019	8.889
-1.160	-0.067	8.846
-1.227	-0.110	8.578
-1.165	-0.005	8.602
-1.194	-0.144	8.770
-1.203	-0.115	8.679
-1.184	-0.043	8.698
-1.170	-0.072	8.923
-1.150	-0.096	8.918
-1.189	-0.081	8.707
-1.251	-0.081	8.741
-1.189	-0.053	8.726
-1.160	-0.038	8.789
-1.174	-0.100	8.832
-1.222	-0.043	8.636
-1.088	-0.096	8.770
-1.146	-0.048	8.664
-1.165	-0.067	8.856
-1.198	-0.048	8.640
-1.155	-0.043	8.774
-1.194	-0.043	8.717
-1.304	-0.067	8.760
-1.261	-0.038	8.760
-1.127	-0.163	8.722
-1.198	-0.086	8.736
-1.265	-0.091	8.655
-1.227	-0.053	8.726
-1.189	-0.091	8.722
-1.198	-0.033	8.798
-1.141	-0.077	8.832
-1.217	-0.144	8.813
-1.184	-0.081	8.659
-1.198	-0.081	8.774
-1.127	-0.062	8.750
-1.160	-0.105	8.726
-1.208	-0.115	8.741
-1.261	-0.067	8.760
-1.122	-0.053	8.746
-1.256	-0.033	8.803
-1.107	0.029	8.698
-1.155	-0.153	8.703
-1.251	-0.077	8.726
-1.170	-0.038	8.865
-1.203	0.000	8.640
-1.232	-0.033	8.741
-1.217	-0.038	8.865
-1.371	-0.033	8.760
-1.203	-0.081	8.755
-1.203	0.000	8.779
-1.107	-0.038	8.750
-1.198	-0.024	8.674
-1.136	-0.053	8.726
-1.079	-0.019	8.774
-1.155	-0.096	8.837
-1.246	-0.033	8.808
-1.280	-0.067	8.741
-1.189	-0.072	8.750
-1.275	-0.115	8.693
-1.103	-0.163	8.760
-1.184	-0.005	8.765
-1.232	-0.091	8.803
-1.184	0.000	8.636
-1.194	-0.072	8.597
-1.227	-0.014	8.712
-1.155	-0.038	8.774
-1.194	-0.005	8.707
-1.241	-0.077	8.707
-1.213	-0.105	8.621
-1.189	-0.105	8.726
-1.213	-0.091	8.750
-1.131	-0.072	8.707
-1.127	-0.029	8.659
-1.189	-0.062	8.679
-1.189	-0.019	8.703
-1.174	-0.077	8.870
-1.184	-0.033	8.808
-1.112	-0.115	8.760
-1.261	-0.038	8.908
-1.122	-0.100	8.808
-1.227	-0.033	8.808
-1.270	0.014	8.750
-1.241	-0.077	8.693
-1.146	-0.072	8.717
-1.227	-0.043	8.640
-1.160	-0.115	8.798
-1.122	-0.038	8.674
-1.265	-0.120	8.755
-1.170	-0.105	8.698
-1.217	-0.062	8.731
-1.170	-0.048	8.722
-1.146	-0.005	8.793
-1.227	-0.096	8.717
-1.155	-0.096	8.755
-1.241	-0.172	8.798
-1.136	-0.043	8.822
-1.198	-0.067	8.750
-1.160	-0.029	8.798
-1.203	-0.105	8.659
-1.160	-0.024	8.813
-1.251	-0.043	8.770
-1.208	-0.038	8.688
-1.141	-0.086	8.736
-1.150	-0.086	8.679
-1.146	-0.029	8.770
-1.232	-0.148	8.612
-1.208	0.000	8.851
-1.069	-0.014	8.655
-1.155	-0.033	8.631
-1.131	0.057	8.798
-1.189	-0.091	8.760
-1.217	-0.072	8.688
-1.127	0.014	8.779
-1.184	-0.067	8.674
-1.227	-0.086	8.750
-1.246	-0.081	8.884
-1.141	-0.105	8.789
-1.222	0.038	8.722
-1.189	-0.062	8.746
-1.131	-0.153	8.674
-1.246	-0.148	8.698
-1.227	0.000	8.588
-1.184	-0.077	8.717
-1.227	-0.005	8.760
-1.189	-0.081	8.717
-1.160	-0.077	8.755
-1.131	-0.077	8.717
-1.208	-0.110	8.655
-1.112	-0.033	8.894
-1.122	-0.043	8.607
-1.246	-0.005	8.703
-1.150	-0.067	8.726
-1.194	-0.005	8.779
-1.103	-0.043	8.746
-1.208	-0.072	8.741
-1.232	-0.019	8.793
-1.246	-0.105	8.726
-1.189	-0.019	8.573
-1.160	-0.033	8.688
-1.074	-0.110	8.765
-1.174	-0.086	8.765
-1.107	-0.072	8.750
-1.198	-0.005	8.659
-1.146	-0.115	8.789
-1.127	-0.077	8.803
-1.189	-0.014	8.746
-1.227	-0.014	8.640
-1.194	-0.038	8.698
-1.203	-0.100	8.765
-1.131	-0.033	8.655
-1.227	0.010	8.717
-1.246	-0.014	8.789
-1.170	-0.120	8.741
-1.174	-0.115	8.640
-1.174	-0.024	8.703
-1.160	-0.139	8.770
-1.122	-0.053	8.731
-1.174	-0.115	8.679
-1.146	-0.043	8.597
-1.208	-0.053	8.789
-1.103	-0.043	8.659
-1.261	-0.182	8.717
-1.184	-0.038	8.659
-1.213	-0.072	8.731
-1.217	-0.091	8.760
-1.251	-0.077	8.746
-1.222	-0.144	8.674
-1.256	-0.100	8.669
-1.160	-0.091	8.841
-1.217	-0.081	8.813
-1.213	-0.010	8.640
-1.160	-0.033	8.789
-1.122	-0.062	8.937
-1.198	-0.072	8.817
-1.251	-0.086	8.688
-1.208	-0.053	8.765
-1.270	-0.024	8.736
-1.222	-0.062	8.750
-1.232	-0.081	8.726
-1.146	-0.062	8.703
-1.150	-0.005	8.693
-1.232	-0.048	8.583
-1.155	-0.115	8.664
-1.184	-0.105	8.817
-1.232	-0.081	8.779
-1.232	-0.086	8.736
-1.122	-0.105	8.736
-1.270	-0.062	8.817
-1.160	-0.033	8.679
-1.141	-0.091	8.789
-1.174	-0.096	8.817
-1.270	-0.077	8.755
-1.227	-0.024	8.631
-1.203	-0.134	8.683
-1.174	0.038	8.755
-1.251	-0.067	8.837
-1.198	-0.100	8.779
-1.141	-0.019	8.693
-1.136	-0.120	8.779
-1.232	-0.120	8.755
-1.203	-0.077	8.712
-1.222	-0.100	8.592
-1.131	-0.067	8.631
-1.208	-0.062	8.770
-1.208	-0.048	8.870
-1.203	0.000	8.736
-1.160	-0.158	8.698
-1.170	-0.077	8.808
-1.203	-0.086	8.760
-1.189	-0.077	8.621
-1.203	-0.153	8.827
-1.227	-0.096	8.703
-1.174	-0.077	8.736
-1.222	-0.129	8.755
-1.174	-0.158	8.870
-1.174	-0.072	8.736
-1.184	-0.010	8.779
-1.256	-0.091	8.717
-1.203	-0.148	8.731
-1.165	-0.048	8.726
-1.203	-0.091	8.736
-1.189	-0.072	8.650
-1.232	-0.086	8.722
-1.241	-0.024	8.712
-1.246	-0.005	8.837
-1.184	-0.144	8.760
-1.232	-0.067	8.851
-1.241	-0.024	8.827
-1.222	-0.048	8.784
-1.246	-0.072	8.746
-1.155	-0.029	8.789
-1.246	-0.024	8.722
-1.136	-0.096	8.712
-1.241	-0.067	8.703
-1.184	-0.105	8.640
-1.155	-0.129	8.755
-1.222	-0.105	8.880
-1.222	-0.019	8.703
-1.222	-0.096	8.636
-1.203	-0.129	8.717
-1.246	-0.062	8.770
-1.208	-0.100	8.779
-1.160	-0.120	8.817
-1.194	-0.053	8.746
-1.194	-0.144	8.679
-1.217	-0.129	8.717
-1.222	-0.019	8.774
-1.256	-0.014	8.683
-1.246	-0.120	8.731
-1.280	-0.062	8.726
-1.088	-0.134	8.822
-1.184	-0.091	8.655
-1.160	-0.100	8.664
-1.203	-0.014	8.736
-1.203	-0.048	8.636
-1.189	-0.120	8.679
-1.270	-0.086	8.722
-1.227	-0.129	8.683
-1.131	-0.096	8.817
-1.155	-0.100	8.746
-1.165	-0.048	8.817
-1.136	0.014	8.746
-1.208	-0.067	8.636
-1.174	-0.096	8.736
-1.227	-0.062	8.784
-1.198	-0.081	8.789
-1.241	-0.048	8.746
-1.217	-0.201	8.703
-1.098	-0.134	8.731
-1.155	-0.105	8.683
-1.217	-0.105	8.674
-1.227	-0.077	8.726
-1.155	-0.019	8.669
-1.270	-0.129	8.760
-1.170	0.019	8.741
-1.275	-0.072	8.822
-1.165	-0.053	8.746
-1.165	-0.120	8.731
-1.174	0.014	8.793
-1.170	-0.048	8.755
-1.203	-0.110	8.750
-1.208	-0.081	8.755
-1.246	-0.072	8.755
-1.227	-0.115	8.636
-1.184	-0.100	8.808
-1.208	-0.163	8.793
-1.146	-0.062	8.774
-1.189	-0.120	8.789
-1.246	-0.077	8.837
-1.184	-0.096	8.588
-1.174	-0.139	8.746
-1.155	-0.139	8.789
-1.160	-0.148	8.722
-1.213	-0.019	8.688
-1.232	-0.110	8.817
-1.222	-0.100	8.813
-1.222	-0.144	8.703
-1.194	-0.110	8.693
-1.155	-0.144	8.755
-1.222	-0.019	8.808
-1.198	-0.077	8.755
-1.150	-0.134	8.750
-1.241	-0.014	8.650
-1.155	-0.086	8.789
-1.203	-0.077	8.636
-1.208	-0.029	8.798
-1.194	-0.077	8.798
-1.222	-0.072	8.774
-1.227	-0.110	8.789
