-0.844	-0.675
-0.835	-0.672
-0.828	-0.660
-0.813	-0.646
-0.804	-0.649
-0.789	-0.672
-0.759	-0.693
-0.735	-0.688
-0.737	-0.671
-0.750	-0.662
-0.749	-0.650
-0.730	-0.644
-0.705	-0.636
-0.688	-0.627
-0.684	-0.625
-0.675	-0.632
-0.658	-0.644
-0.651	-0.662
-0.645	-0.684
-0.639	-0.692
-0.627	-0.679
-0.614	-0.656
-0.623	-0.648
-0.635	-0.641
-0.625	-0.635
-0.588	-0.652
-0.549	-0.674
-0.539	-0.678
-0.548	-0.663
-0.557	-0.653
-0.570	-0.643
-0.565	-0.632
-0.532	-0.621
-0.514	-0.613
-0.503	-0.598
-0.480	-0.593
-0.464	-0.600
-0.472	-0.611
-0.493	-0.625
-0.511	-0.622
-0.518	-0.613
-0.503	-0.608
-0.489	-0.614
-0.472	-0.619
-0.439	-0.614
-0.419	-0.607
-0.416	-0.618
-0.428	-0.635
-0.449	-0.649
-0.441	-0.647
-0.399	-0.641
-0.358	-0.636
-0.347	-0.628
-0.346	-0.624
-0.343	-0.622
-0.342	-0.624
-0.337	-0.612
-0.333	-0.593
-0.339	-0.594
-0.332	-0.611
-0.320	-0.623
-0.310	-0.606
-0.291	-0.576
-0.294	-0.567
-0.301	-0.565
-0.291	-0.559
-0.276	-0.553
-0.268	-0.551
-0.282	-0.553
-0.301	-0.566
-0.293	-0.592
-0.269	-0.608
-0.252	-0.625
-0.237	-0.634
-0.220	-0.621
-0.199	-0.590
-0.198	-0.559
-0.217	-0.551
-0.238	-0.552
-0.248	-0.548
-0.233	-0.558
-0.213	-0.568
-0.216	-0.577
-0.225	-0.593
-0.218	-0.591
-0.209	-0.581
-0.204	-0.578
-0.207	-0.587
-0.216	-0.584
-0.205	-0.560
-0.190	-0.548
-0.204	-0.556
-0.210	-0.553
-0.196	-0.547
-0.177	-0.544
-0.160	-0.540
-0.158	-0.537
-0.167	-0.539
-0.192	-0.560
-0.206	-0.585
-0.192	-0.582
-0.171	-0.559
-0.144	-0.542
-0.132	-0.536
-0.139	-0.537
-0.133	-0.541
-0.115	-0.535
-0.105	-0.526
-0.114	-0.525
-0.141	-0.543
-0.163	-0.557
-0.180	-0.565
-0.199	-0.565
-0.204	-0.573
-0.185	-0.577
-0.146	-0.571
-0.122	-0.571
-0.124	-0.562
-0.130	-0.538
-0.127	-0.515
-0.126	-0.513
-0.126	-0.516
-0.118	-0.520
-0.113	-0.529
-0.109	-0.536
-0.102	-0.538
-0.091	-0.533
-0.087	-0.517
-0.105	-0.500
-0.127	-0.505
-0.122	-0.510
-0.097	-0.513
-0.080	-0.512
-0.075	-0.503
-0.076	-0.509
-0.085	-0.516
-0.100	-0.515
-0.107	-0.519
-0.098	-0.521
-0.089	-0.518
-0.085	-0.522
-0.087	-0.528
-0.103	-0.541
-0.109	-0.542
-0.088	-0.532
-0.057	-0.524
-0.019	-0.508
-0.002	-0.495
-0.028	-0.510
-0.068	-0.525
-0.100	-0.520
-0.116	-0.518
-0.115	-0.530
-0.099	-0.530
-0.072	-0.518
-0.064	-0.518
-0.092	-0.528
-0.101	-0.536
-0.085	-0.528
-0.070	-0.507
-0.068	-0.501
-0.069	-0.516
-0.062	-0.534
-0.064	-0.533
-0.075	-0.512
-0.087	-0.509
-0.079	-0.504
-0.058	-0.498
-0.052	-0.501
-0.068	-0.496
-0.088	-0.495
-0.082	-0.508
-0.062	-0.514
-0.051	-0.514
-0.046	-0.506
-0.052	-0.497
-0.056	-0.514
-0.056	-0.533
-0.058	-0.536
-0.055	-0.523
-0.050	-0.505
-0.044	-0.483
-0.033	-0.473
-0.030	-0.484
-0.030	-0.490
-0.021	-0.498
-0.006	-0.526
-0.004	-0.544
-0.011	-0.533
0.004	-0.519
-0.001	-0.522
-0.036	-0.526
-0.061	-0.530
-0.066	-0.527
-0.057	-0.526
-0.049	-0.521
-0.050	-0.503
-0.045	-0.491
-0.038	-0.483
-0.041	-0.480
-0.056	-0.476
-0.052	-0.489
-0.016	-0.519
0.015	-0.505
0.027	-0.493
0.009	-0.503
-0.021	-0.506
-0.021	-0.508
-0.021	-0.509
-0.018	-0.486
-0.030	-0.463
-0.053	-0.474
-0.055	-0.489
-0.044	-0.482
-0.020	-0.477
-0.005	-0.476
-0.017	-0.469
-0.034	-0.461
-0.038	-0.463
-0.027	-0.463
-0.014	-0.464
-0.011	-0.472
-0.009	-0.475
-0.022	-0.478
-0.038	-0.476
-0.040	-0.458
-0.024	-0.444
0.007	-0.436
0.025	-0.434
0.006	-0.454
-0.015	-0.470
-0.021	-0.468
-0.023	-0.467
-0.024	-0.466
-0.020	-0.468
-0.009	-0.468
-0.008	-0.469
-0.010	-0.459
-0.018	-0.435
-0.027	-0.429
-0.021	-0.436
-0.020	-0.453
-0.036	-0.475
-0.055	-0.485
-0.063	-0.478
-0.062	-0.479
-0.073	-0.486
-0.088	-0.483
-0.083	-0.471
-0.064	-0.453
-0.048	-0.442
-0.032	-0.428
-0.021	-0.404
-0.024	-0.385
-0.027	-0.394
-0.004	-0.430
0.044	-0.453
0.074	-0.455
0.084	-0.451
0.066	-0.435
0.032	-0.406
0.000	-0.398
-0.022	-0.411
-0.018	-0.421
-0.011	-0.429
-0.024	-0.426
-0.033	-0.411
-0.021	-0.399
-0.004	-0.393
0.013	-0.408
0.034	-0.436
0.053	-0.452
0.058	-0.437
0.052	-0.374
0.064	-0.327
0.101	-0.344
0.123	-0.367
0.129	-0.385
0.144	-0.408
0.107	-0.407
0.025	-0.393
-0.039	-0.389
-0.073	-0.378
-0.077	-0.366
-0.071	-0.363
-0.022	-0.376
0.039	-0.396
0.075	-0.414
0.087	-0.423
0.059	-0.437
0.015	-0.433
-0.006	-0.414
-0.007	-0.400
-0.019	-0.394
-0.049	-0.401
-0.078	-0.406
-0.079	-0.416
-0.051	-0.432
-0.011	-0.434
0.007	-0.421
-0.013	-0.416
-0.027	-0.418
-0.036	-0.410
-0.049	-0.403
-0.032	-0.395
-0.023	-0.390
-0.009	-0.398
0.009	-0.407
0.012	-0.422
0.014	-0.444
-0.019	-0.451
-0.055	-0.437
-0.054	-0.412
-0.047	-0.378
-0.026	-0.356
-0.001	-0.363
-0.004	-0.380
-0.008	-0.394
-0.006	-0.384
-0.001	-0.374
0.013	-0.368
0.007	-0.352
-0.010	-0.350
-0.029	-0.377
-0.044	-0.398
-0.042	-0.402
-0.034	-0.396
-0.021	-0.398
-0.007	-0.398
0.008	-0.391
0.020	-0.390
0.025	-0.391
0.023	-0.394
0.006	-0.393
-0.017	-0.381
-0.029	-0.375
-0.019	-0.381
0.008	-0.395
0.036	-0.397
0.063	-0.386
0.071	-0.382
0.055	-0.382
0.035	-0.375
0.029	-0.359
0.041	-0.348
0.061	-0.354
0.061	-0.375
0.038	-0.395
-0.000	-0.401
-0.036	-0.399
-0.049	-0.408
-0.043	-0.421
-0.026	-0.414
-0.009	-0.399
0.009	-0.388
0.021	-0.368
0.023	-0.358
0.010	-0.359
-0.033	-0.357
-0.074	-0.353
-0.085	-0.349
-0.086	-0.354
-0.075	-0.370
-0.047	-0.374
0.013	-0.393
0.080	-0.425
0.072	-0.431
0.040	-0.377
-0.000	-0.319
-0.065	-0.286
-0.107	-0.271
-0.105	-0.276
-0.092	-0.293
-0.084	-0.317
-0.050	-0.321
-0.011	-0.328
0.043	-0.307
0.015	-0.293
-0.052	-0.360
0.013	-0.382
0.045	-0.369
-0.003	-0.380
-0.056	-0.380
-0.072	-0.353
-0.046	-0.334
-0.001	-0.333
0.026	-0.315
0.010	-0.309
-0.061	-0.307
-0.201	-0.280
-0.303	-0.291
-0.258	-0.294
-0.144	-0.304
-0.079	-0.355
-0.024	-0.363
0.011	-0.358
0.016	-0.338
-0.027	-0.329
-0.063	-0.324
-0.056	-0.341
0.086	-0.374
0.283	-0.388
0.308	-0.392
0.179	-0.355
0.064	-0.311
-0.004	-0.291
-0.093	-0.276
-0.092	-0.259
-0.068	-0.329
-0.050	-0.396
-0.009	-0.410
0.006	-0.401
0.015	-0.358
0.005	-0.314
-0.001	-0.283
0.014	-0.290
0.048	-0.310
0.051	-0.326
-0.011	-0.329
-0.037	-0.332
0.016	-0.325
0.114	-0.297
0.117	-0.324
0.049	-0.374
0.058	-0.381
0.079	-0.363
0.091	-0.336
0.097	-0.331
0.149	-0.351
0.204	-0.355
0.232	-0.309
0.271	-0.294
0.260	-0.371
0.240	-0.449
0.228	-0.480
0.202	-0.488
0.181	-0.456
0.165	-0.392
0.128	-0.333
0.059	-0.307
-0.036	-0.292
-0.105	-0.288
-0.089	-0.296
-0.026	-0.310
0.094	-0.317
0.161	-0.335
0.111	-0.357
0.032	-0.355
-0.047	-0.353
-0.090	-0.336
-0.078	-0.326
-0.051	-0.312
-0.028	-0.299
0.004	-0.307
0.027	-0.335
-0.009	-0.358
-0.022	-0.331
-0.041	-0.298
-0.575	0.534
-1.002	1.241
-0.373	1.057
-0.316	0.674
-0.777	0.255
0.394	-1.990
0.775	-3.527
-1.073	-2.822
-1.119	-2.070
-0.445	-1.186
-0.586	-0.639
-0.085	-0.307
0.142	-0.180
0.037	-0.101
0.046	-0.087
-0.015	-0.121
-0.152	-0.168
-0.114	-0.165
-0.088	-0.169
-0.139	-0.167
-0.190	-0.154
-0.210	-0.145
-0.259	-0.139
-0.315	-0.145
-0.341	-0.150
-0.350	-0.142
-0.330	-0.139
-0.290	-0.151
-0.252	-0.149
-0.218	-0.132
-0.187	-0.111
-0.153	-0.109
-0.111	-0.122
-0.087	-0.173
-0.059	-0.232
-0.029	-0.262
-0.024	-0.254
-0.052	-0.211
-0.100	-0.179
-0.122	-0.188
-0.123	-0.215
-0.099	-0.233
-0.070	-0.235
-0.049	-0.229
-0.022	-0.242
-0.006	-0.244
-0.022	-0.228
-0.055	-0.208
-0.084	-0.202
-0.098	-0.215
-0.106	-0.217
-0.131	-0.199
-0.161	-0.184
-0.182	-0.170
-0.178	-0.187
-0.125	-0.249
-0.028	-0.322
0.071	-0.393
0.127	-0.420
0.128	-0.426
0.033	-0.441
-0.046	-0.403
-0.054	-0.324
-0.097	-0.248
-0.096	-0.194
-0.087	-0.146
-0.078	-0.123
-0.069	-0.118
-0.084	-0.052
-0.134	-0.060
-0.132	-0.156
-0.059	-0.174
-0.090	-0.156
-0.151	-0.149
-0.218	-0.134
-0.308	-0.092
-0.335	-0.026
-0.323	0.037
-0.312	0.058
-0.291	0.034
-0.256	-0.005
-0.213	-0.041
-0.174	-0.059
-0.144	-0.085
-0.103	-0.111
-0.072	-0.104
-0.108	-0.079
-0.188	-0.049
-0.249	-0.037
-0.270	-0.058
-0.256	-0.080
-0.205	-0.111
-0.107	-0.157
-0.025	-0.193
-0.017	-0.202
-0.034	-0.192
-0.067	-0.164
-0.093	-0.135
-0.082	-0.129
-0.084	-0.149
-0.106	-0.178
-0.115	-0.177
-0.126	-0.152
-0.156	-0.104
-0.158	-0.059
-0.128	-0.068
-0.102	-0.123
-0.067	-0.191
-0.010	-0.259
0.055	-0.322
0.086	-0.378
0.071	-0.379
0.016	-0.333
-0.067	-0.236
-0.141	-0.140
-0.200	-0.044
-0.252	0.063
-0.303	0.131
-0.325	0.185
-0.299	0.202
-0.276	0.158
-0.257	0.077
-0.215	-0.013
-0.170	-0.009
-0.145	0.001
-0.092	-0.057
-0.021	-0.108
-0.018	-0.160
-0.039	-0.181
-0.056	-0.201
-0.085	-0.215
-0.117	-0.210
-0.121	-0.212
-0.089	-0.233
-0.049	-0.263
-0.029	-0.200
-0.098	-0.116
-0.117	-0.139
-0.047	-0.159
-0.062	-0.156
-0.082	-0.156
-0.064	-0.166
-0.044	-0.197
-0.008	-0.232
0.044	-0.249
0.077	-0.244
0.072	-0.229
0.067	-0.218
0.048	-0.212
0.009	-0.193
-0.040	-0.169
-0.065	-0.155
-0.040	-0.160
-0.034	-0.185
-0.037	-0.196
0.054	-0.211
0.151	-0.213
0.116	-0.192
0.070	-0.175
-0.174	0.201
-0.522	0.858
-0.509	1.265
-0.387	1.343
-0.443	1.152
-0.420	0.724
-0.147	0.176
0.076	-0.293
0.131	-0.570
0.204	-0.687
0.276	-0.704
0.231	-0.603
0.116	-0.444
0.052	-0.309
0.026	-0.203
-0.013	-0.140
-0.019	-0.121
-0.013	-0.139
-0.019	-0.168
-0.011	-0.177
-0.009	-0.194
-0.004	-0.207
0.017	-0.219
0.025	-0.229
0.012	-0.226
0.004	-0.232
-0.005	-0.239
-0.013	-0.245
0.010	-0.244
0.048	-0.250
0.068	-0.257
0.077	-0.248
0.090	-0.252
0.104	-0.261
0.102	-0.269
0.086	-0.263
0.074	-0.255
0.063	-0.257
0.041	-0.248
0.017	-0.227
0.009	-0.213
0.024	-0.212
0.045	-0.218
0.018	-0.204
-0.034	-0.178
-0.034	-0.166
-0.033	-0.171
-0.047	-0.178
-0.022	-0.189
0.002	-0.194
0.025	-0.189
0.050	-0.195
-0.020	-0.152
-0.143	-0.194
-0.140	-0.357
-0.099	-0.473
0.048	-0.589
0.277	-0.793
0.205	-1.022
0.083	-1.162
0.031	-1.510
-0.122	-1.756
-0.271	-1.443
0.000	-1.142
0.266	-0.846
0.029	-0.399
0.099	-0.194
0.266	-0.083
0.069	0.045
-0.146	0.050
-0.211	-0.065
0.151	-0.321
0.304	-0.306
0.112	-0.173
0.209	-0.124
0.101	-0.018
-0.015	0.019
-0.001	0.051
0.006	-0.010
0.019	-0.007
-0.058	-0.011
0.058	-0.042
0.029	-0.017
-0.029	-0.018
0.052	-0.034
0.017	-0.061
-0.011	-0.049
-0.039	-0.057
0.011	-0.066
0.011	-0.051
-0.008	-0.052
0.042	-0.058
0.015	-0.078
0.015	-0.085
0.012	-0.094
-0.005	-0.088
-0.035	-0.066
-0.045	-0.067
-0.005	-0.083
-0.011	-0.113
-0.008	-0.131
0.007	-0.127
0.014	-0.112
-0.008	-0.094
-0.034	-0.080
-0.020	-0.063
-0.024	-0.075
-0.025	-0.090
-0.018	-0.090
-0.013	-0.079
-0.000	-0.064
0.015	-0.056
0.020	-0.066
-0.081	0.179
-0.362	0.169
-0.304	0.144
-0.326	0.407
-0.759	0.314
-1.187	0.586
-1.727	0.824
-0.966	0.474
-0.278	0.424
-0.577	0.552
-0.240	0.336
0.102	0.057
0.154	-0.062
0.055	-0.183
0.275	-0.303
0.319	-0.358
0.124	-0.334
0.269	-0.347
0.229	-0.376
0.076	-0.319
0.049	-0.293
0.154	-0.279
0.079	-0.196
-0.045	-0.115
0.036	-0.091
0.083	-0.088
0.078	-0.086
0.089	-0.134
0.126	-0.203
0.110	-0.225
0.101	-0.225
0.141	-0.205
0.131	-0.178
0.074	-0.146
0.062	-0.136
0.093	-0.139
0.114	-0.113
0.124	-0.097
0.099	-0.089
0.003	-0.082
-0.078	-0.080
-0.034	-0.103
-0.030	-0.187
-0.194	-0.245
-0.247	-0.234
-0.120	-0.204
-0.039	-0.175
0.002	-0.163
0.081	-0.174
0.130	-0.181
0.137	-0.197
0.159	-0.201
0.175	-0.165
0.149	-0.147
0.126	-0.134
0.091	-0.090
0.027	-0.069
-0.003	-0.055
-0.000	-0.023
0.025	-0.031
0.025	-0.092
0.076	-0.201
0.134	-0.241
0.100	-0.172
0.104	-0.134
0.040	-0.140
-0.126	-0.173
-0.068	-0.346
0.057	-0.510
0.054	-0.503
0.186	-0.420
0.270	-0.226
0.005	0.048
-0.198	0.163
0.028	-0.047
0.304	-0.287
0.223	-0.326
0.056	-0.271
0.052	-0.205
-0.001	-0.118
-0.110	0.007
-0.158	0.088
-0.180	0.150
-0.207	0.159
-0.334	0.033
-0.897	0.148
-1.435	0.495
-1.445	0.832
-0.852	0.706
-0.583	0.275
-0.491	0.117
0.422	-0.271
0.814	-0.613
0.322	-0.503
0.197	-0.489
0.086	-0.637
-0.479	-0.435
-0.672	-0.132
-0.367	-0.014
-0.104	-0.035
-0.044	-0.024
0.028	0.028
0.197	0.067
0.587	0.068
0.485	0.091
0.317	-0.006
0.387	-0.087
0.060	0.058
-0.064	0.095
0.060	0.084
0.039	0.127
-0.008	0.160
0.007	0.178
-0.023	0.194
0.012	0.149
0.196	0.028
0.219	-0.012
0.066	0.047
0.006	0.130
-0.056	0.237
-0.115	0.282
-0.129	0.287
-0.160	0.326
-0.181	0.359
-0.151	0.346
-0.122	0.355
-0.125	0.390
-0.116	0.377
-0.114	0.332
-0.116	0.305
-0.112	0.270
-0.125	0.281
-0.134	0.325
-0.139	0.351
-0.123	0.368
-0.103	0.381
-0.146	0.413
-0.178	0.438
-0.145	0.407
-0.106	0.357
-0.067	0.304
0.045	0.377
-0.010	0.508
-0.023	0.495
0.095	0.421
0.004	0.206
-0.308	0.240
-0.344	0.430
-0.161	0.428
-0.112	0.429
-0.034	0.371
-0.077	0.322
-0.358	0.249
-0.539	0.179
-0.389	0.186
-0.280	0.268
-0.180	0.309
-0.017	0.275
0.020	0.274
0.016	0.255
0.030	0.207
-0.005	0.222
-0.057	0.462
-0.107	0.681
-0.151	0.660
-0.127	0.564
-0.051	0.408
0.043	0.448
0.162	0.493
0.188	0.371
0.096	0.299
-0.001	0.243
-0.063	0.197
-0.112	0.173
-0.144	0.180
-0.128	0.183
-0.084	0.168
-0.057	0.145
-0.035	0.129
-0.018	0.142
0.001	0.158
0.027	0.150
0.055	0.129
0.084	0.125
0.047	0.147
-0.072	0.170
-0.135	0.141
-0.128	0.092
-0.118	0.081
-0.055	0.056
0.013	0.035
0.028	0.052
0.033	0.064
0.019	0.077
0.006	0.099
0.017	0.095
0.010	0.098
0.017	0.119
0.043	0.129
0.016	0.162
-0.070	0.191
-0.063	0.145
-0.022	0.099
-0.055	0.090
-0.041	0.074
-0.002	0.066
-0.009	0.078
-0.007	0.071
0.007	0.041
-0.005	0.046
0.006	0.051
0.024	0.057
0.022	0.070
0.017	0.071
0.031	0.076
0.068	0.069
0.072	0.057
0.046	0.048
0.036	0.043
0.042	0.051
0.039	0.063
0.009	0.073
-0.021	0.076
-0.017	0.066
0.018	0.040
0.038	0.022
0.020	0.029
0.009	0.039
0.029	0.042
0.049	0.046
0.039	0.055
0.010	0.061
-0.019	0.064
-0.039	0.070
-0.068	0.080
-0.095	0.078
-0.073	0.060
-0.026	0.046
0.017	0.036
0.046	0.020
0.055	0.022
0.069	0.030
0.088	0.026
0.092	0.018
0.088	0.011
0.091	0.001
0.094	-0.016
0.088	-0.031
0.070	-0.025
0.042	0.006
0.022	0.041
0.014	0.072
0.017	0.074
0.029	0.059
0.029	0.040
0.023	0.013
0.015	-0.002
-0.008	0.006
-0.028	0.019
-0.034	0.035
-0.024	0.052
-0.008	0.059
0.005	0.055
0.007	0.052
0.007	0.047
0.024	0.027
0.046	0.007
0.058	-0.000
0.054	0.011
0.046	0.028
0.043	0.051
0.041	0.061
0.042	0.065
0.058	0.065
0.067	0.054
0.051	0.042
0.032	0.037
0.036	0.036
0.047	0.035
0.057	0.035
0.078	0.027
0.095	0.005
0.077	0.010
0.044	0.032
0.037	0.043
0.027	0.056
0.010	0.065
0.012	0.073
0.023	0.061
0.017	0.042
-0.002	0.046
-0.006	0.037
-0.003	0.028
-0.002	0.030
-0.002	0.027
0.015	0.012
0.041	0.005
0.059	0.025
0.075	0.046
0.075	0.046
0.066	0.031
0.057	0.014
0.029	0.012
-0.008	0.015
-0.028	0.017
-0.032	0.025
-0.015	0.023
0.021	0.012
0.045	0.000
0.051	-0.013
0.056	-0.018
0.034	-0.004
0.002	0.020
-0.011	0.033
-0.029	0.055
-0.039	0.063
-0.014	0.042
0.005	0.029
0.006	0.025
0.011	0.023
0.009	0.035
0.006	0.066
-0.006	0.090
-0.019	0.072
-0.011	0.037
0.007	0.018
0.014	0.009
0.016	0.010
0.041	0.013
0.069	0.015
0.086	0.022
0.087	0.009
0.066	0.005
0.041	0.016
